"","V1","V2","V3","V4","V5"
"ests",4.73936571934462,1.96639179524706,-3.60125671125316,4.25455032698831,-7.62418209388984
"ests",4.69282722277806,1.92352701975004,-3.52080855079207,4.1548291023919,-6.26384790176367
"ests",4.66846059111187,1.99740571620821,-3.60179133707909,4.25252779367735,-9.17654190822176
"ests",4.67348850982779,1.92468583601883,-3.5220236159603,4.14301172414233,-5.64131917334907
"ests",4.56317063925486,1.95576243202736,-3.57244064088264,4.18512131981184,-12.7092100713328
"ests",4.67155509934745,1.99549609353303,-3.57369406491719,4.20285491928169,-7.30888699905811
"ests",4.73384370690887,2.00200186627525,-3.58406765432469,4.21464489076761,-7.47232849157294
"ests",4.69948393461983,2.00879634662472,-3.57021001007274,4.22264470290186,-5.98861656424807
"ests",4.78380628163729,1.98150633786834,-3.58939535131165,4.21068725268358,-10.8532207066988
"ests",4.72825302312186,2.0014158072248,-3.61002343622802,4.2397150055206,-10.3027179105571
"ests",4.754736888706,1.98912525612566,-3.61261016555561,4.25067017127529,-7.21380798457818
"ests",4.62522991177682,1.9315209263223,-3.58960125960561,4.2337804344738,-10.1566345253374
"ests",4.79664925816178,1.97264682753741,-3.60369888061762,4.25856901666249,-8.32365908588379
"ests",4.79793043335353,2.00229688705365,-3.62511982791154,4.25603225499393,-8.66004945328187
"ests",4.67331210412681,1.98764601591764,-3.60860766665445,4.24585189655323,-9.25852538491841
"ests",4.78355935687161,1.98408270444565,-3.61301888587152,4.28624889646505,-4.99162381939186
"ests",4.66685426928076,1.98443423582056,-3.58891614479386,4.21634803617293,-9.0789951937696
"ests",4.70476701193954,1.96837046408009,-3.58983332088054,4.22715152852139,-5.81334601197384
"ests",4.65564623412723,1.97987085945813,-3.58184022684618,4.22176688435402,-7.48155033543446
"ests",4.79404316675338,2.0170992400924,-3.62691991411568,4.28532791270143,-4.42451151979431
"ests",4.72862450990234,1.98017620501412,-3.57398320065287,4.18393303903916,-8.21949545556983
"ests",4.74887668297191,1.95078070520402,-3.60205432688646,4.2660335982335,-6.82657597413668
"ests",4.76563598577327,1.99946920849122,-3.60189938889831,4.24716315023475,-7.78143770251164
"ests",4.65047634291012,1.96980886675195,-3.54781044225957,4.18270818270036,-5.64206052399468
"ests",4.64615024576454,1.95403210254443,-3.55799988300889,4.15043731304073,-7.28081337388063
"ests",4.68997850177582,1.98431127138163,-3.62514722048162,4.28422515477687,-7.10204164509616
"ests",4.79557856899444,2.01727583317246,-3.62945726157591,4.30399110006302,-6.68526204999887
"ests",4.65747068806254,1.99476373176238,-3.56023874162809,4.17162606257456,-6.73315152016518
"ests",4.67952980552511,1.92778510513781,-3.52082399305871,4.16765551070849,-6.65183710470104
"ests",4.7413382131953,1.95461677347181,-3.58321425554847,4.2490641084697,-4.83948568110423
"ests",4.72526714527923,1.97652047482772,-3.55622137114588,4.18331322164298,-5.58922150193362
"ests",4.69881636079971,1.97199230256488,-3.59233611907754,4.26303790537798,-5.56905303181686
"ests",4.70603486192088,1.95919548220782,-3.5782062852963,4.21350093107452,-7.7210655715283
"ests",4.72506921595932,1.94459125055558,-3.62175213962313,4.25895215407847,-6.97617542518352
"ests",4.78263722330296,1.99968305609347,-3.58601716194354,4.24564155071077,-4.30133016431624
"ests",4.71986111105114,1.97014462935546,-3.5552388485354,4.2199836493371,-5.58369614263592
"ests",4.79572617696632,2.0206821603326,-3.59632755689883,4.25706740470865,-7.10017033097932
"ests",4.62131599743323,1.94321805537801,-3.57266678408334,4.20974099212137,-6.91113995700965
"ests",4.68050875288928,1.97282045478495,-3.55924454949078,4.18697512294402,-7.81654586978735
"ests",4.66916911272271,1.98544057100381,-3.54935232904504,4.20442101297742,-5.97914211790521
"ests",4.74864275195786,1.96152845329053,-3.56857418686004,4.21557143559452,-6.84950332340998
"ests",4.65566151382838,1.92052641012122,-3.52894968066594,4.16366173527434,-6.13088434864006
"ests",4.72784357703882,2.03533699095704,-3.65401385158129,4.33582516259633,-7.76543338264532
"ests",4.68163010889991,1.99536399928806,-3.59031033321046,4.24284462891213,-5.49401028374464
"ests",4.69348383642947,1.96976929044914,-3.5942347987832,4.23024483904333,-8.05217903578806
"ests",4.69848287567303,1.96682362651021,-3.5911157273793,4.23428231212763,-7.94290405969933
"ests",4.62770679212187,1.9119976576725,-3.48861630400497,4.07814743066669,-5.57768684852639
"ests",4.71608523003887,1.96164236564079,-3.56928238535792,4.23373695106071,-5.2732127539859
"ests",4.73912603444718,1.97066284979822,-3.59836504698768,4.26675537383248,-8.36618669496286
"ests",4.73985949848177,1.98064436304361,-3.6049241300312,4.2615634074469,-5.92253656304506
"ests",4.8249934080699,2.02082401683383,-3.6553055995598,4.29814367370029,-10.3903158668465
"ests",4.64070110865951,1.99501499171905,-3.59949592678227,4.236592589171,-10.2147313610295
"ests",4.73986569998063,1.95968916124035,-3.62876112235229,4.26682310318462,-8.89591824565682
"ests",4.81489827758201,1.9566086751668,-3.61348685509186,4.29794995640582,-4.43754458608378
"ests",4.71957451105867,1.98071995844249,-3.59788713335381,4.25242985396451,-6.62111039851587
"ests",4.64554112984895,1.94311335430657,-3.56655381057816,4.21376987205045,-4.78835270720108
"ests",4.73092797409354,1.95261035319692,-3.57683755671402,4.23952916903837,-5.80029496079851
"ests",4.67304316940911,1.94640898540476,-3.55710761831612,4.16557122636419,-6.12985015531662
"ests",4.80002017954418,1.97719401446693,-3.56418723510583,4.19732337378398,-8.34123691237448
"ests",4.75763569539239,1.9873620294697,-3.58004220451987,4.26162395820164,-6.19301844586182
"ests",4.68292798154039,1.95402434506577,-3.58831338879041,4.22560702697129,-8.49682079755098
"ests",4.5982669289107,1.93880600970161,-3.5250169785107,4.16853069121024,-4.64555968213788
"ests",4.72164076879571,1.98244316653103,-3.57107564228031,4.20004994326835,-7.82463373629768
"ests",4.66136047413113,1.96094072871392,-3.59632823533282,4.22781380159897,-9.37292812517568
"ests",4.76325694495354,2.00816472491607,-3.61449831443166,4.23528139841963,-9.4130151661093
"ests",4.65226843410071,1.9902228107403,-3.53275434900303,4.15791992128745,-8.37391968889294
"ests",4.74873667568469,1.97674047383663,-3.58725084894818,4.22797431850503,-7.4571642448096
"ests",4.76566395709014,1.98639469703787,-3.58500267072722,4.22067512239128,-9.86087021186825
"ests",4.76324628558271,1.95260317673983,-3.58907245934203,4.2216862907203,-7.08831378857485
"ests",4.74182241362521,1.99591446291415,-3.57852857016026,4.22814534216376,-6.68503666733286
"ests",4.66574110877088,1.98487109026562,-3.54834385075216,4.15434827095729,-8.33597630961456
"ests",4.77865390212096,1.98543750553708,-3.62145381337661,4.27490173345074,-8.04586438969943
"ests",4.66799137080926,1.97876719548907,-3.57016090630069,4.19438046272539,-6.38567408412424
"ests",4.67001440343868,1.95834531407654,-3.58469370922551,4.18414836398363,-11.7481558815744
"ests",4.79599785692462,2.04154134772834,-3.64197166281998,4.31671750096704,-8.21973071527354
"ests",4.76081097801428,1.97925989589132,-3.56189279779829,4.18648117922587,-7.15220968530634
"ests",4.73083277476894,1.95858968891973,-3.5553331830518,4.18321139808818,-5.86720137508192
"ests",4.8135527532293,2.01502407548703,-3.59699068397942,4.27899622808996,-6.78335512575276
"ests",4.71635421279945,2.01618063181591,-3.61690868773383,4.24997902300693,-9.97432365336513
"ests",4.68947714352683,1.98172400581191,-3.58912973134781,4.25078071092866,-5.72187629464065
"ests",4.75815779913797,1.99934464671659,-3.64771861813859,4.28828336317565,-11.3256910726862
"ests",4.75996705435847,1.9742234738659,-3.57644196744173,4.22919554515047,-5.4760825727452
"ests",4.79735376858268,1.98309972513933,-3.61891963352085,4.27198190324745,-8.85757341789845
"ests",4.82112882570586,1.99582492773654,-3.61306782164227,4.27667991233722,-6.27464734249699
"ests",4.71310659051402,2.00601247140374,-3.60430259800914,4.22393030474324,-8.86156528382731
"ests",4.74781280571155,2.00767111049349,-3.60369323498557,4.24656159209886,-8.39680003048835
"ests",4.67882873515401,1.95976731046852,-3.53450257845126,4.16407553562081,-6.01277470007995
"ests",4.67524557172022,1.98285507682083,-3.56086577577262,4.19175377618614,-7.5567787389719
"ests",4.77418979054934,1.98543273514545,-3.65967122496597,4.30262025914151,-8.67815560363675
